Settlement,Main_Dmg,X,Y
ADASSIL,Damage,-8.48899,31.11348
ADASSIL,Damage,-8.48892,31.11339
ADASSIL,Damage,-8.48943,31.11345
ADASSIL,Possible damage,-8.48934,31.11349
ADASSIL,Damage,-8.48868,31.1132
ADASSIL,Damage,-8.48905,31.11306
ADASSIL,Damage,-8.48871,31.11349
ADASSIL,Damage,-8.48917,31.11294
ADASSIL,Possible damage,-8.48938,31.11313
ADASSIL,Damage,-8.49024,31.11134
ADASSIL,Damage,-8.49033,31.11133
ADASSIL,Possible damage,-8.48827,31.1125
ADASSIL,Possible damage,-8.48846,31.11223
ADASSIL,Possible damage,-8.4798,31.10889
ADASSIL,Damage,-8.47747,31.11125
ADASSIL,Possible damage,-8.50672,31.11231
ADASSIL,Possible damage,-8.50753,31.11444
ADASSIL,Damage,-8.4899,31.11687
ADASSIL,Damage,-8.48983,31.11687
ADASSIL,Possible damage,-8.48979,31.11671
ADASSIL,Damage,-8.48997,31.11807
ADASSIL,Damage,-8.49,31.11816
ADASSIL,Damage,-8.49126,31.11793
ADASSIL,Damage,-8.49181,31.11855
ADASSIL,Damage,-8.49169,31.11863
ADASSIL,Damage,-8.49157,31.11865
ADASSIL,Damage,-8.49167,31.11854
ADASSIL,Damage,-8.49154,31.11856
ADASSIL,Damage,-8.49141,31.1186
ADASSIL,Damage,-8.49154,31.11844
ADASSIL,Damage,-8.49139,31.11841
ADASSIL,Damage,-8.49129,31.11851
ADASSIL,Damage,-8.49126,31.1186
ADASSIL,Damage,-8.49122,31.11844
ADASSIL,Damage,-8.49111,31.11849
ADASSIL,Damage,-8.49151,31.11823
ADASSIL,Damage,-8.49129,31.11826
ADASSIL,Damage,-8.4914,31.11825
ADASSIL,Damage,-8.49113,31.11834
ADASSIL,Damage,-8.49124,31.11831
ADASSIL,Damage,-8.49134,31.1181
ADASSIL,Damage,-8.49136,31.11887
ADASSIL,Possible damage,-8.49198,31.11874
ADASSIL,Possible damage,-8.49191,31.11865
ADASSIL,Damage,-8.49277,31.11935
ADASSIL,Damage,-8.49285,31.11939
ADASSIL,Damage,-8.49294,31.11943
ADASSIL,Damage,-8.493,31.11946
ADASSIL,Possible damage,-8.49286,31.11924
ADASSIL,Possible damage,-8.49296,31.11929
ADASSIL,Possible damage,-8.49126,31.11929
ADASSIL,Possible damage,-8.49119,31.11897
ADASSIL,Possible damage,-8.49088,31.11839
ADASSIL,Damage,-8.49006,31.11901
ADASSIL,Damage,-8.48956,31.11868
ADASSIL,Possible damage,-8.48917,31.11884
ADASSIL,Damage,-8.48942,31.11888
ADASSIL,Damage,-8.49029,31.11931
ADASSIL,Damage,-8.49016,31.11932
ADASSIL,Damage,-8.49025,31.11923
ADASSIL,Damage,-8.49014,31.11923
ADASSIL,Damage,-8.48953,31.11939
ADASSIL,Damage,-8.48987,31.11783
ADASSIL,Possible damage,-8.50473,31.10811
ADASSIL,Damage,-8.49836,31.1101
ADASSIL,Damage,-8.49965,31.11043
ADASSIL,Possible damage,-8.49983,31.1103
ADASSIL,Possible damage,-8.4958,31.11139
ADASSIL,Damage,-8.48863,31.11997
ADASSIL,Damage,-8.48859,31.12012
ADASSIL,Possible damage,-8.49688,31.12253
ADASSIL,Damage,-8.48756,31.12188
ADASSIL,Damage,-8.48778,31.12682
ADASSIL,Damage,-8.48779,31.12675
ADASSIL,Possible damage,-8.48779,31.12693
ADASSIL,Possible damage,-8.48855,31.12683
ADASSIL,Possible damage,-8.48854,31.12693
ADASSIL,Damage,-8.48932,31.12672
ADASSIL,Damage,-8.48925,31.12671
ADASSIL,Damage,-8.4889,31.127
ADASSIL,Damage,-8.4889,31.12689
ADASSIL,Possible damage,-8.4892,31.127
ADASSIL,Damage,-8.50093,31.12142
ADASSIL,Possible damage,-8.50113,31.12093
ADASSIL,Damage,-8.48721,31.125
ADASSIL,Damage,-8.4875,31.12472
ADASSIL,Damage,-8.48733,31.1247
ADASSIL,Damage,-8.48309,31.13102
ADASSIL,Damage,-8.48309,31.13094
ADASSIL,Damage,-8.48312,31.13083
ADASSIL,Damage,-8.48294,31.13086
ADASSIL,Possible damage,-8.48275,31.13071
ADASSIL,Possible damage,-8.48274,31.13059
ADASSIL,Damage,-8.48451,31.13011
ADASSIL,Damage,-8.4844,31.12998
ADASSIL,Damage,-8.48431,31.13007
ADASSIL,Damage,-8.48444,31.13019
ADASSIL,Damage,-8.4843,31.13016
ADASSIL,Damage,-8.48444,31.13031
ADASSIL,Damage,-8.48368,31.12998
ADASSIL,Damage,-8.48584,31.13035
ADASSIL,Damage,-8.48601,31.13064
ADASSIL,Possible damage,-8.48541,31.1307
ADASSIL,Damage,-8.48749,31.13231
ADASSIL,Damage,-8.4874,31.13224
ADASSIL,Damage,-8.48833,31.13271
ADASSIL,Possible damage,-8.48811,31.1325
ADASSIL,Damage,-8.48749,31.13248
ADASSIL,Possible damage,-8.48197,31.12896
ADASSIL,Possible damage,-8.4963,31.13003
ADASSIL,Possible damage,-8.49652,31.12957
ADASSIL,Possible damage,-8.49604,31.12877
ADASSIL,Possible damage,-8.49949,31.14534
ADASSIL,Possible damage,-8.49172,31.15021
ADASSIL,Possible damage,-8.49397,31.15098
ADASSIL,Damage,-8.49156,31.15369
ADASSIL,Damage,-8.49678,31.15692
ADASSIL,Possible damage,-8.48843,31.16776
ADASSIL,Possible damage,-8.48945,31.17591
ADASSIL,Possible damage,-8.48992,31.17972
ADASSIL,Possible damage,-8.48988,31.17961
ADASSIL,Possible damage,-8.4898,31.17948
ADASSIL,Possible damage,-8.48685,31.17918
ADASSIL,Possible damage,-8.46638,31.1869
ADASSIL,Possible damage,-8.46588,31.04811
ADASSIL,Possible damage,-8.47178,31.0529
ADASSIL,Possible damage,-8.50072,31.06958
ADASSIL,Possible damage,-8.50043,31.06917
ADASSIL,Possible damage,-8.50068,31.06992
ADASSIL,Possible damage,-8.50065,31.07255
ADASSIL,Possible damage,-8.50191,31.07149
ADASSIL,Damage,-8.53617,31.06468
ADASSIL,Possible damage,-8.53439,31.06514
ADASSIL,Possible damage,-8.48849,31.16484
ADASSIL,Possible damage,-8.48843,31.18011
ADASSIL,Damage,-8.44709,31.11532
ADASSIL,Damage,-8.44671,31.11621
ADASSIL,Possible damage,-8.44716,31.11567
ADASSIL,Possible damage,-8.44736,31.11467
ADASSIL,Possible damage,-8.44772,31.11541
ADASSIL,Possible damage,-8.44719,31.11538
ADASSIL,Damage,-8.44785,31.2045
ADASSIL,Possible damage,-8.44796,31.20442
ADASSIL,Possible damage,-8.4486,31.20397
ADASSIL,Possible damage,-8.45227,31.2038
ADASSIL,Possible damage,-8.45215,31.20365
ADASSIL,Possible damage,-8.45198,31.20249
ADASSIL,Damage,-8.45299,31.2024
ADASSIL,Possible damage,-8.45507,31.2016
ADASSIL,Possible damage,-8.453,31.20021
ADASSIL,Possible damage,-8.45304,31.20065
ADASSIL,Damage,-8.45057,31.19315
ADASSIL,Damage,-8.45011,31.19178
ADASSIL,Possible damage,-8.44986,31.1914
ADASSIL,Possible damage,-8.45097,31.19098
ADASSIL,Possible damage,-8.45065,31.19063
ADASSIL,Possible damage,-8.45051,31.19072
ADASSIL,Damage,-8.43676,31.15792
ADASSIL,Possible damage,-8.43676,31.15779
ADASSIL,Possible damage,-8.44056,31.15802
ADASSIL,Damage,-8.43978,31.15721
ADASSIL,Damage,-8.43967,31.15712
ADASSIL,Damage,-8.43954,31.15701
ADASSIL,Possible damage,-8.43908,31.1564
ADASSIL,Damage,-8.43388,31.15721
ADASSIL,Damage,-8.43381,31.15726
ADASSIL,Damage,-8.43378,31.1572
ADASSIL,Damage,-8.43384,31.15709
ADASSIL,Damage,-8.43453,31.15686
ADASSIL,Damage,-8.43447,31.15678
ADASSIL,Damage,-8.43444,31.15685
ADASSIL,Damage,-8.43432,31.15685
ADASSIL,Possible damage,-8.43418,31.15662
ADASSIL,Possible damage,-8.43427,31.15665
ADASSIL,Damage,-8.43559,31.15658
ADASSIL,Damage,-8.43547,31.15662
ADASSIL,Damage,-8.43538,31.15655
ADASSIL,Damage,-8.43549,31.15653
ADASSIL,Damage,-8.43475,31.15656
ADASSIL,Damage,-8.43489,31.1566
ADASSIL,Damage,-8.43481,31.15664
ADASSIL,Possible damage,-8.43458,31.15641
ADASSIL,Possible damage,-8.43525,31.15659
ADASSIL,Damage,-8.4353,31.14513
ADASSIL,Damage,-8.43521,31.14491
ADASSIL,Damage,-8.43513,31.14477
ADASSIL,Damage,-8.43477,31.14524
ADASSIL,Damage,-8.43488,31.14507
ADASSIL,Damage,-8.43528,31.1455
ADASSIL,Possible damage,-8.43493,31.14534
ADASSIL,Damage,-8.43389,31.1433
ADASSIL,Damage,-8.43401,31.14315
ADASSIL,Damage,-8.43422,31.14314
ADASSIL,Damage,-8.43375,31.14349
ADASSIL,Damage,-8.43365,31.14336
ADASSIL,Possible damage,-8.43059,31.14724
ADASSIL,Damage,-8.4298,31.14676
ADASSIL,Damage,-8.43052,31.14693
ADASSIL,Damage,-8.43075,31.14637
ADASSIL,Damage,-8.43095,31.14624
ADASSIL,Damage,-8.43121,31.14582
ADASSIL,Damage,-8.43103,31.14572
ADASSIL,Damage,-8.43089,31.14579
ADASSIL,Possible damage,-8.43098,31.14603
ADASSIL,Damage,-8.43098,31.14558
ADASSIL,Damage,-8.43082,31.14562
ADASSIL,Damage,-8.43065,31.1456
ADASSIL,Damage,-8.43068,31.14546
ADASSIL,Damage,-8.43078,31.14548
ADASSIL,Damage,-8.43091,31.14544
ADASSIL,Damage,-8.43089,31.14534
ADASSIL,Damage,-8.4305,31.14526
ADASSIL,Damage,-8.43004,31.14464
ADASSIL,Damage,-8.42992,31.14471
ADASSIL,Damage,-8.43117,31.14421
ADASSIL,Damage,-8.43123,31.14404
ADASSIL,Damage,-8.43128,31.14393
ADASSIL,Damage,-8.4311,31.14391
ADASSIL,Damage,-8.43206,31.14379
ADASSIL,Damage,-8.4319,31.14385
ADASSIL,Damage,-8.43218,31.14354
ADASSIL,Damage,-8.43206,31.14359
ADASSIL,Damage,-8.4319,31.14364
ADASSIL,Damage,-8.43179,31.14361
ADASSIL,Damage,-8.43175,31.14377
ADASSIL,Damage,-8.43169,31.14368
ADASSIL,Damage,-8.43166,31.14364
ADASSIL,Damage,-8.43158,31.14354
ADASSIL,Damage,-8.43103,31.14377
ADASSIL,Damage,-8.43119,31.14373
ADASSIL,Damage,-8.43134,31.14372
ADASSIL,Damage,-8.43142,31.14357
ADASSIL,Damage,-8.43137,31.14358
ADASSIL,Damage,-8.43124,31.14357
ADASSIL,Damage,-8.43112,31.14355
ADASSIL,Damage,-8.43099,31.14359
ADASSIL,Damage,-8.43102,31.14353
ADASSIL,Damage,-8.43122,31.14345
ADASSIL,Damage,-8.43081,31.14344
ADASSIL,Possible damage,-8.43056,31.14351
ADASSIL,Possible damage,-8.43052,31.14307
ADASSIL,Possible damage,-8.42972,31.14306
ADASSIL,Possible damage,-8.43161,31.14396
ADASSIL,Damage,-8.43176,31.14344
ADASSIL,Damage,-8.43162,31.14344
ADASSIL,Damage,-8.4317,31.14336
ADASSIL,Damage,-8.4317,31.14326
ADASSIL,Damage,-8.43158,31.14326
ADASSIL,Damage,-8.43157,31.14316
ADASSIL,Damage,-8.43168,31.14303
ADASSIL,Damage,-8.43146,31.14327
ADASSIL,Damage,-8.43142,31.14337
ADASSIL,Damage,-8.43153,31.14339
ADASSIL,Damage,-8.43125,31.1433
ADASSIL,Damage,-8.43111,31.14334
ADASSIL,Damage,-8.43099,31.14334
ADASSIL,Damage,-8.43127,31.14317
ADASSIL,Damage,-8.43151,31.14296
ADASSIL,Damage,-8.43122,31.14306
ADASSIL,Damage,-8.43106,31.14304
ADASSIL,Damage,-8.43093,31.14303
ADASSIL,Damage,-8.43084,31.14303
ADASSIL,Damage,-8.43091,31.14317
ADASSIL,Damage,-8.43083,31.14322
ADASSIL,Damage,-8.43096,31.14346
ADASSIL,Damage,-8.43126,31.14296
ADASSIL,Damage,-8.43127,31.1429
ADASSIL,Damage,-8.43129,31.14285
ADASSIL,Damage,-8.43146,31.14279
ADASSIL,Damage,-8.43127,31.14269
ADASSIL,Damage,-8.43119,31.14278
ADASSIL,Damage,-8.43116,31.14285
ADASSIL,Damage,-8.43116,31.14289
ADASSIL,Damage,-8.43116,31.14296
ADASSIL,Damage,-8.43112,31.14272
ADASSIL,Damage,-8.43104,31.14275
ADASSIL,Damage,-8.43095,31.14282
ADASSIL,Damage,-8.431,31.14289
ADASSIL,Damage,-8.43096,31.14296
ADASSIL,Damage,-8.43199,31.14375
ADASSIL,Damage,-8.43186,31.14377
ADASSIL,Damage,-8.43211,31.1439
ADASSIL,Damage,-8.43192,31.14396
ADASSIL,Damage,-8.43078,31.14279
ADASSIL,Damage,-8.43089,31.14267
ADASSIL,Damage,-8.43102,31.14257
ADASSIL,Damage,-8.43093,31.14249
ADASSIL,Damage,-8.43085,31.14242
ADASSIL,Damage,-8.43081,31.14233
ADASSIL,Damage,-8.43084,31.14226
ADASSIL,Damage,-8.43079,31.14213
ADASSIL,Damage,-8.43289,31.14183
ADASSIL,Possible damage,-8.43246,31.14165
ADASSIL,Damage,-8.42827,31.13944
ADASSIL,Damage,-8.42832,31.13963
ADASSIL,Damage,-8.42809,31.1393
ADASSIL,Damage,-8.42809,31.1394
ADASSIL,Damage,-8.42799,31.1391
ADASSIL,Damage,-8.42815,31.1392
ADASSIL,Damage,-8.42818,31.1391
ADASSIL,Damage,-8.4282,31.13905
ADASSIL,Damage,-8.42828,31.1392
ADASSIL,Damage,-8.42807,31.13904
ADASSIL,Damage,-8.42812,31.13895
ADASSIL,Possible damage,-8.42795,31.13873
ADASSIL,Possible damage,-8.42778,31.13878
ADASSIL,Possible damage,-8.42779,31.13891
ADASSIL,Possible damage,-8.41914,31.13328
ADASSIL,Damage,-8.41919,31.13293
ADASSIL,Damage,-8.41941,31.13287
ADASSIL,Damage,-8.41932,31.1328
ADASSIL,Possible damage,-8.41922,31.13261
ADASSIL,Possible damage,-8.41908,31.13272
ADASSIL,Damage,-8.41958,31.1323
ADASSIL,Damage,-8.41978,31.13223
ADASSIL,Possible damage,-8.41951,31.1318
ADASSIL,Damage,-8.41966,31.13167
ADASSIL,Damage,-8.41956,31.13157
ADASSIL,Damage,-8.42024,31.13145
ADASSIL,Damage,-8.42008,31.13139
ADASSIL,Damage,-8.42012,31.13128
ADASSIL,Damage,-8.41986,31.13137
ADASSIL,Damage,-8.41979,31.13129
ADASSIL,Damage,-8.41963,31.13121
ADASSIL,Damage,-8.41962,31.13133
ADASSIL,Damage,-8.4196,31.13107
ADASSIL,Damage,-8.41974,31.13103
ADASSIL,Damage,-8.41987,31.13107
ADASSIL,Damage,-8.41988,31.13119
ADASSIL,Damage,-8.41999,31.13112
ADASSIL,Damage,-8.42009,31.13112
ADASSIL,Damage,-8.41971,31.13089
ADASSIL,Damage,-8.41988,31.13094
ADASSIL,Damage,-8.41984,31.13081
ADASSIL,Possible damage,-8.42098,31.12661
ADASSIL,Possible damage,-8.42114,31.12577
ADASSIL,Possible damage,-8.42181,31.12528
ADASSIL,Damage,-8.4229,31.12464
ADASSIL,Damage,-8.42006,31.12585
ADASSIL,Possible damage,-8.41968,31.1264
ADASSIL,Possible damage,-8.41962,31.12628
ADASSIL,Possible damage,-8.42043,31.12627
Taroudan,Possible damage,-8.94656,30.4599
Taroudan,Damage,-8.94364,30.4254
Taroudan,Possible damage,-8.94321,30.42489
Taroudan,Possible damage,-8.94329,30.42458
Taroudan,Damage,-8.94503,30.42566
Taroudan,Possible damage,-8.94427,30.42382
Taroudan,Possible damage,-8.94274,30.42404
Taroudan,Damage,-8.94419,30.42516
Taroudan,Damage,-8.94205,30.45105
Taroudan,Damage,-8.94231,30.4509
Taroudan,Damage,-8.9427,30.45085
Taroudan,Possible damage,-8.94317,30.45089
Taroudan,Possible damage,-8.94519,30.45174
Taroudan,Possible damage,-8.94308,30.45293
Taroudan,Possible damage,-8.94433,30.4575
Taroudan,Possible damage,-8.9445,30.45735
Taroudan,Damage,-8.94302,30.45707
Taroudan,Possible damage,-8.94347,30.45701
Taroudan,Possible damage,-8.94362,30.45787
Taroudan,Damage,-8.94341,30.46029
Taroudan,Possible damage,-8.9434,30.46101
Taroudan,Damage,-8.94334,30.46221
Taroudan,Damage,-8.94194,30.46219
Taroudan,Possible damage,-8.94205,30.4618
Taroudan,Possible damage,-8.94205,30.46208
Taroudan,Possible damage,-8.94192,30.46181
Taroudan,Damage,-8.9429,30.46516
Taroudan,Possible damage,-8.9444,30.46568
Taroudan,Damage,-8.94178,30.4659
Taroudan,Damage,-8.94403,30.46652
Taroudan,Possible damage,-8.94292,30.46592
Taroudan,Damage,-8.94338,30.46617
Taroudan,Possible damage,-8.94299,30.46632
Taroudan,Damage,-8.94317,30.46743
Taroudan,Possible damage,-8.94264,30.46686
Taroudan,Damage,-8.94338,30.4672
Taroudan,Damage,-8.94348,30.46712
Taroudan,Damage,-8.94465,30.46691
Taroudan,Possible damage,-8.94403,30.46679
Taroudan,Damage,-8.94307,30.46729
Taroudan,Possible damage,-8.94366,30.46671
Taroudan,Possible damage,-8.9446,30.46618
Taroudan,Damage,-8.94272,30.4719
Taroudan,Possible damage,-8.9427,30.47704
Taroudan,Possible damage,-8.94261,30.47706
Taroudan,Damage,-8.94116,30.47304
Taroudan,Damage,-8.94104,30.47336
Taroudan,Possible damage,-8.94237,30.46714
Taroudan,Possible damage,-8.94239,30.46725
Taroudan,Damage,-8.94038,30.46627
Taroudan,Possible damage,-8.9411,30.46601
Taroudan,Possible damage,-8.94003,30.4655
Taroudan,Damage,-8.94069,30.46432
Taroudan,Damage,-8.94147,30.46424
Taroudan,Damage,-8.94135,30.46421
Taroudan,Damage,-8.94123,30.46419
Taroudan,Possible damage,-8.94277,30.46343
Taroudan,Damage,-8.94122,30.46273
Taroudan,Damage,-8.94161,30.46174
Taroudan,Possible damage,-8.94203,30.46171
Taroudan,Possible damage,-8.94192,30.46165
Taroudan,Possible damage,-8.94043,30.45371
Taroudan,Possible damage,-8.94314,30.45061
Taroudan,Possible damage,-8.94293,30.4506
Taroudan,Damage,-8.93896,30.45512
Taroudan,Damage,-8.93956,30.45931
Taroudan,Damage,-8.93975,30.45936
Taroudan,Damage,-8.93966,30.4593
Taroudan,Possible damage,-8.93939,30.45935
Taroudan,Possible damage,-8.93982,30.45965
Taroudan,Possible damage,-8.93982,30.45977
Taroudan,Damage,-8.94001,30.45971
Taroudan,Possible damage,-8.93852,30.46201
Taroudan,Damage,-8.9376,30.46142
Taroudan,Possible damage,-8.93776,30.46419
Taroudan,Damage,-8.93985,30.46482
Taroudan,Damage,-8.93985,30.46497
Taroudan,Damage,-8.93978,30.46474
Taroudan,Possible damage,-8.9397,30.46453
Taroudan,Possible damage,-8.9399,30.46462
Taroudan,Damage,-8.93923,30.46568
Taroudan,Damage,-8.93817,30.46543
Taroudan,Possible damage,-8.93873,30.46575
Taroudan,Possible damage,-8.93846,30.46541
Taroudan,Possible damage,-8.93958,30.47238
Taroudan,Possible damage,-8.93951,30.47205
Taroudan,Damage,-8.90175,30.47869
Taroudan,Damage,-8.90165,30.47867
Taroudan,Possible damage,-8.9014,30.47837
Taroudan,Damage,-8.90124,30.47856
Taroudan,Damage,-8.90259,30.47798
Taroudan,Possible damage,-8.89998,30.47763
Taroudan,Damage,-8.90183,30.47521
Taroudan,Damage,-8.90145,30.47498
Taroudan,Possible damage,-8.90171,30.47486
Taroudan,Damage,-8.90114,30.47495
Taroudan,Damage,-8.89956,30.47546
Taroudan,Damage,-8.89945,30.47498
Taroudan,Possible damage,-8.90143,30.45932
Taroudan,Possible damage,-8.90195,30.45862
Taroudan,Possible damage,-8.89979,30.44901
Taroudan,Damage,-8.90039,30.44746
Taroudan,Possible damage,-8.89795,30.47022
Taroudan,Possible damage,-8.89803,30.47037
Taroudan,Possible damage,-8.89835,30.47048
Taroudan,Damage,-8.89723,30.47248
Taroudan,Damage,-8.8976,30.47249
Taroudan,Possible damage,-8.89738,30.47435
Taroudan,Possible damage,-8.89855,30.47676
Taroudan,Possible damage,-8.89706,30.47632
Taroudan,Damage,-8.89554,30.47502
Taroudan,Damage,-8.89524,30.47468
Taroudan,Damage,-8.89527,30.47478
Taroudan,Damage,-8.89518,30.4747
Taroudan,Damage,-8.89652,30.47117
Taroudan,Possible damage,-8.89659,30.4712
Taroudan,Damage,-8.89672,30.47121
Taroudan,Damage,-8.8967,30.45369
Taroudan,Possible damage,-8.89653,30.45384
Taroudan,Possible damage,-8.89636,30.45379
Taroudan,Possible damage,-8.89658,30.45375
Taroudan,Possible damage,-8.89835,30.45216
Taroudan,Possible damage,-8.89837,30.45231
Taroudan,Damage,-8.89848,30.45219
Taroudan,Damage,-8.89449,30.45842
Taroudan,Possible damage,-8.89266,30.45753
Taroudan,Damage,-8.89461,30.45815
Taroudan,Possible damage,-8.89364,30.46114
Taroudan,Possible damage,-8.89361,30.46083
Taroudan,Damage,-8.8938,30.46971
Taroudan,Possible damage,-8.89424,30.46973
Taroudan,Possible damage,-8.89427,30.46998
Taroudan,Possible damage,-8.89487,30.47132
Taroudan,Possible damage,-8.89387,30.47113
Taroudan,Possible damage,-8.89489,30.47111
Taroudan,Possible damage,-8.8941,30.47159
Taroudan,Possible damage,-8.89402,30.4716
Taroudan,Damage,-8.89392,30.47088
Taroudan,Possible damage,-8.894,30.4709
Taroudan,Damage,-8.89391,30.47278
Taroudan,Possible damage,-8.89298,30.47282
Taroudan,Damage,-8.89301,30.47273
Taroudan,Damage,-8.89433,30.47424
Taroudan,Damage,-8.89445,30.47423
Taroudan,Possible damage,-8.89436,30.47433
Taroudan,Possible damage,-8.89451,30.47451
Taroudan,Possible damage,-8.89386,30.47605
Taroudan,Damage,-8.89354,30.4764
Taroudan,Damage,-8.89285,30.45851
Taroudan,Possible damage,-8.89239,30.46158
Taroudan,Damage,-8.89228,30.46311
Taroudan,Damage,-8.89242,30.46331
Taroudan,Possible damage,-8.8905,30.46423
Taroudan,Possible damage,-8.8928,30.46311
Taroudan,Possible damage,-8.89304,30.46595
Taroudan,Possible damage,-8.89281,30.46569
Taroudan,Possible damage,-8.89038,30.46657
Taroudan,Possible damage,-8.89034,30.46636
Taroudan,Damage,-8.89267,30.47208
Taroudan,Possible damage,-8.89131,30.47109
Taroudan,Damage,-8.89237,30.47263
Taroudan,Possible damage,-8.89162,30.47242
Taroudan,Possible damage,-8.89141,30.47276
Taroudan,Damage,-8.89275,30.47624
Taroudan,Possible damage,-8.89337,30.47626
Taroudan,Possible damage,-8.89274,30.47638
Taroudan,Possible damage,-8.89242,30.47665
Taroudan,Possible damage,-8.89295,30.47622
Taroudan,Damage,-8.8917,30.4765
Taroudan,Damage,-8.89189,30.4764
Taroudan,Possible damage,-8.8918,30.47651
Taroudan,Damage,-8.89146,30.47625
Taroudan,Possible damage,-8.89148,30.47619
Taroudan,Possible damage,-8.89325,30.47628
Taroudan,Damage,-8.89093,30.47727
Taroudan,Damage,-8.89038,30.47724
Taroudan,Damage,-8.89048,30.47731
Taroudan,Damage,-8.89083,30.47735
Taroudan,Damage,-8.89141,30.4774
Taroudan,Possible damage,-8.89212,30.47728
Taroudan,Possible damage,-8.89096,30.47741
Taroudan,Possible damage,-8.88741,30.47662
Taroudan,Possible damage,-8.88731,30.47658
Taroudan,Possible damage,-8.88878,30.47751
Taroudan,Damage,-8.88704,30.47666
Taroudan,Possible damage,-8.88711,30.47659
Taroudan,Damage,-8.88702,30.47677
Taroudan,Possible damage,-8.88927,30.47041
Taroudan,Possible damage,-8.88916,30.47089
Taroudan,Possible damage,-8.88646,30.46966
Taroudan,Damage,-8.8869,30.46623
Taroudan,Possible damage,-8.88978,30.4665
Taroudan,Possible damage,-8.88893,30.46424
Taroudan,Possible damage,-8.88853,30.4643
Taroudan,Possible damage,-8.889,30.46393
Taroudan,Possible damage,-8.88713,30.46395
Taroudan,Possible damage,-8.88751,30.46319
Taroudan,Damage,-8.88969,30.46268
Taroudan,Possible damage,-8.88642,30.46093
Taroudan,Possible damage,-8.88652,30.46093
Taroudan,Possible damage,-8.8872,30.46071
Taroudan,Possible damage,-8.88695,30.46043
Taroudan,Damage,-8.88395,30.45421
Taroudan,Damage,-8.88588,30.45494
Taroudan,Possible damage,-8.88406,30.45436
Taroudan,Damage,-8.8843,30.45436
Taroudan,Damage,-8.88459,30.45692
Taroudan,Damage,-8.88473,30.457
Taroudan,Possible damage,-8.88586,30.46101
Taroudan,Possible damage,-8.88462,30.46617
Taroudan,Possible damage,-8.88495,30.46706
Taroudan,Damage,-8.88459,30.46654
Taroudan,Damage,-8.88461,30.46638
Taroudan,Damage,-8.88375,30.46694
Taroudan,Possible damage,-8.88427,30.46678
Taroudan,Possible damage,-8.88459,30.46843
Taroudan,Possible damage,-8.88625,30.46851
Taroudan,Damage,-8.88634,30.46834
Taroudan,Damage,-8.88611,30.47045
Taroudan,Possible damage,-8.8851,30.47066
Taroudan,Damage,-8.8862,30.47048
Taroudan,Damage,-8.88686,30.47119
Taroudan,Possible damage,-8.88581,30.46856
Taroudan,Damage,-8.88588,30.47018
Taroudan,Possible damage,-8.88562,30.47007
Taroudan,Possible damage,-8.8849,30.47018
Taroudan,Possible damage,-8.88649,30.47181
Taroudan,Damage,-8.88533,30.47481
Taroudan,Damage,-8.88605,30.4753
Taroudan,Possible damage,-8.88487,30.47666
Taroudan,Possible damage,-8.88491,30.47677
Taroudan,Possible damage,-8.88637,30.47644
Taroudan,Damage,-8.88623,30.47643
Taroudan,Possible damage,-8.887,30.47714
Taroudan,Possible damage,-8.88596,30.48042
Taroudan,Possible damage,-8.88352,30.47668
Taroudan,Possible damage,-8.88326,30.47693
Taroudan,Possible damage,-8.88258,30.47363
Taroudan,Damage,-8.88348,30.47076
Taroudan,Damage,-8.88357,30.47072
Taroudan,Possible damage,-8.88363,30.4706
Taroudan,Damage,-8.88311,30.47022
Taroudan,Damage,-8.88274,30.47063
Taroudan,Possible damage,-8.88325,30.4709
Taroudan,Possible damage,-8.88458,30.46821
Taroudan,Damage,-8.88444,30.46799
Taroudan,Damage,-8.88275,30.46796
Taroudan,Possible damage,-8.88472,30.46685
Taroudan,Damage,-8.8832,30.46647
Taroudan,Damage,-8.88307,30.46389
Taroudan,Damage,-8.88335,30.46402
Taroudan,Damage,-8.88319,30.45819
Taroudan,Possible damage,-8.88394,30.45451
Taroudan,Damage,-8.88044,30.46651
Taroudan,Possible damage,-8.88143,30.46645
Taroudan,Possible damage,-8.88133,30.46645
Taroudan,Damage,-8.88205,30.46717
Taroudan,Damage,-8.88184,30.46752
Taroudan,Damage,-8.88191,30.46753
Taroudan,Possible damage,-8.88137,30.4689
Taroudan,Damage,-8.88245,30.47039
Taroudan,Damage,-8.88192,30.46993
Taroudan,Possible damage,-8.88112,30.4707
Taroudan,Damage,-8.88213,30.47074
Taroudan,Possible damage,-8.88114,30.4725
Taroudan,Possible damage,-8.88176,30.474
Taroudan,Damage,-8.88272,30.47463
Taroudan,Damage,-8.88096,30.47578
Taroudan,Damage,-8.88149,30.47839
Taroudan,Damage,-8.88164,30.47904
Taroudan,Damage,-8.88168,30.47867
Taroudan,Damage,-8.88153,30.47853
Taroudan,Possible damage,-8.87863,30.49089
Taroudan,Possible damage,-8.87824,30.49121
Taroudan,Damage,-8.87902,30.48967
Taroudan,Damage,-8.87896,30.48974
Taroudan,Possible damage,-8.87909,30.48916
Taroudan,Damage,-8.87791,30.47925
Taroudan,Possible damage,-8.87888,30.47872
Taroudan,Damage,-8.87917,30.47589
Taroudan,Possible damage,-8.87911,30.47545
Taroudan,Damage,-8.87819,30.47517
Taroudan,Damage,-8.88009,30.47468
Taroudan,Possible damage,-8.87861,30.47495
